Column1,Column2
73.33,473.447
73.34,451.1294
73.35,496.6136
73.36,375.692
73.37,459.9013
73.38,497.7461
73.39,422.2983
73.4,478.8305
73.41,514.4164
73.42,454.498
73.43,387.829
73.44,445.5067
73.45,512.1757
73.46,547.7557
73.47,565.5451
73.48,566.6667
73.49,644.3978
73.5,494.532
73.51,498.8807
73.52,500
73.53,453.3546
73.54,418.902
73.55,432.2162
73.56,433.3333
73.57,386.6815
73.58,367.7822
73.59,444.4249
73.6,481.1043
73.61,452.228
73.62,481.1063
73.63,498.887
73.64,468.8917
73.65,451.1121
73.66,418.8898
73.67,463.3334
73.68,544.4468
73.69,565.5565
73.7,535.5528
73.71,533.3333
73.72,548.8912
73.73,581.1165
73.74,505.5399
73.75,437.7636
73.76,417.7738
73.77,463.3464
73.78,544.4683
73.79,643.3643
73.8,525.5112
73.81,438.8593
73.82,480.0189
73.83,374.3978
73.84,366.6667
73.85,397.7925
73.86,508.9429
73.87,563.3575
73.88,613.3585
73.89,476.5883
73.9,342.1501
73.91,504.547
73.92,501.1015
73.93,391.0417
73.94,336.6361
73.95,395.5974
73.96,462.2651
73.97,435.5336
73.98,511.1673
73.99,547.8007
74,581.1345
74.01,489.9284
74.02,374.3593
74.03,475.6421
74.04,483.3333
74.05,374.3552
74.06,460.0776
74.07,606.7847
74.08,569.9602
74.09,551.0977
74.1,487.7235
74.11,436.6255
74.12,526.7497
74.13,408.7772
74.14,306.5822
74.15,315.5697
74.16,378.946
74.17,430.043
74.18,495.6132
74.19,437.7198
74.2,448.9034
74.21,605.7013
74.22,476.5352
74.23,342.1052
74.24,442.3247
74.25,558.9915
74.26,519.9561
74.27,501.0965
74.28,546.7104
74.29,550
74.3,441.0095
74.31,417.7633
74.32,478.9464
74.33,436.6237
74.34,526.752
74.35,486.6243
74.36,436.6246
74.37,542.3194
74.38,503.2921
74.39,422.1542
74.4,556.7877
74.41,504.3913
74.42,406.588
74.43,400
74.44,431.1365
74.45,526.7417
74.46,533.3333
74.47,471.0629
74.48,497.8014
74.49,546.7013
74.5,581.1337
74.51,505.5006
74.52,562.265
74.53,566.6667
74.54,519.9698
74.55,501.1013
74.56,500
74.57,515.5646
74.58,625.6164
74.59,571.0779
74.6,504.4128
74.61,546.6892
74.62,472.1867
74.63,435.5422
74.64,511.1423
74.65,485.544
74.66,561.1376
74.67,644.4686
74.68,650
74.69,541.0843
74.7,439.9801
74.71,371.1
74.72,428.8978
74.73,464.4478
74.74,451.11
74.75,496.6682
74.76,608.8883
74.77,492.2278
74.78,576.6588
74.79,505.5654
74.8,515.5529
74.81,438.9053
74.82,417.7817
74.83,385.5649
74.84,492.1846
74.85,531.0989
74.86,471.1385
74.87,420.0228
74.88,494.4027
74.89,500
74.9,515.5457
74.91,485.577
74.92,390.0694
74.93,538.7648
74.94,487.8308
74.95,561.0405
74.96,457.8829
74.97,450
74.98,418.9225
74.99,463.2801
75,388.9824
75.01,414.4051
75.02,478.8063
75.03,561.0029
75.04,675.3971
75.05,590.142
75.06,614.395
75.07,570.0773
75.08,520.0804
75.09,470.0837
75.1,559.8259
75.11,504.5649
75.12,391.3299
75.13,460.9491
75.14,544.2766
75.15,596.5624
75.16,522.402
75.17,563.2219
75.18,551.1495
75.19,487.9363
75.2,436.7894
75.21,526.4136
75.22,486.7971
75.23,483.3333
75.24,498.8428
75.25,639.5727
75.26,417.3993
75.27,368.9893
75.28,444.1863
75.29,481.005
75.3,607.342
75.31,663.1656
75.32,542.6813
75.33,595.3201
75.34,569.0096
75.35,411.7301
75.36,570.4133
75.37,614.3145
75.38,508.2437
75.39,561.9496
75.4,582.1525
75.41,583.3333
75.42,459.4732
75.43,604.8085
75.44,632.1458
75.45,571.4235
75.46,489.2879
75.47,467.8593
75.48,482.1389
75.49,483.3333
75.5,467.8647
75.51,451.1998
75.52,527.3252
75.53,548.7965
75.54,596.384
75.55,615.4594
75.56,539.379
75.57,548.7889
75.58,627.2683
75.59,556.0748
75.6,457.3017
75.61,419.1046
75.62,447.558
75.63,403.6691
75.64,461.7663
75.65,636.5012
75.66,665.4374
75.67,512.3138
75.68,530.8663
75.69,595.0573
75.7,723.4304
75.71,717.9067
75.72,685.8179
75.73,791.2883
75.74,707.4808
75.75,638.3297
75.76,633.3333
75.77,694.9852
75.78,746.2319
75.79,580.5092
75.8,736.1313
75.81,688.3861
75.82,698.7344
75.83,807.7902
75.84,770.4783
75.85,812.8476
75.86,847.4489
75.87,988.4973
75.88,1015.386
75.89,1108.967
75.9,1101.286
75.91,1253.782
75.92,1020.657
75.93,1030.746
75.94,1017.963
75.95,1139.607
75.96,1211.459
75.97,1201.305
75.98,1261.437
75.99,1220.597
76,1400.911
76.01,1462.719
76.02,1497.363
76.03,1438.619
76.04,1402.649
76.05,1384.661
76.06,1460.015
76.07,1297.999
76.08,1528.62
76.09,1519.345
76.1,1562.64
76.11,1597.309
76.12,1783.818
76.13,1646.849
76.14,1832.389
76.15,1987.779
76.16,2091.834
76.17,2298.932
76.18,2561.454
76.19,2782.181
76.2,3151.732
76.21,3366.806
76.22,3857.202
76.23,4832.247
76.24,5909.826
76.25,6992.939
76.26,8289.866
76.27,10155.95
76.28,11858.5
76.29,14289.33
76.3,17536.48
76.31,21142.29
76.32,24774.85
76.33,28925.83
76.34,33033.45
76.35,36202.88
76.36,37883.72
76.37,38854.5
76.38,36877.32
76.39,32480.96
76.4,27075.21
76.41,22414.92
76.42,18030.42
76.43,14455.72
76.44,11351.91
76.45,9517.412
76.46,7633.955
76.47,6904.44
76.48,6804.426
76.49,7149.31
76.5,8094.337
76.51,8456.563
76.52,10000.87
76.53,10984.42
76.54,12431.71
76.55,14446.89
76.56,16088.59
76.57,17506.33
76.58,18466.62
76.59,19277.03
76.6,19274.29
76.61,17571.22
76.62,15069.42
76.63,12957.3
76.64,10679.42
76.65,8304.413
76.66,6677.519
76.67,5415.053
76.68,4136.725
76.69,3276.618
76.7,2596.057
76.71,2216.358
76.72,1972.079
76.73,1784.065
76.74,1676.184
76.75,1757.122
76.76,1691.31
76.77,1366.933
76.78,1333.333
76.79,1182.76
76.8,1181.719
76.81,1138.189
76.82,1283.765
76.83,1330.077
76.84,1198.03
76.85,1228.42
76.86,1158.213
76.87,924.7124
76.88,884.9857
76.89,883.3333
76.9,868.3289
76.91,896.6658
76.92,855.0163
76.93,894.9688
76.94,765.1388
76.95,735.0204
76.96,838.1548
76.97,790.1224
76.98,663.6188
76.99,724.796
77,808.1036
77.01,712.0245
77.02,685.0563
77.03,772.9642
77.04,843.0663
77.05,700.72
77.06,653.4879
77.07,635.0826
77.08,588.597
77.09,687.6807
77.1,714.9014
77.11,731.5627
77.12,554.6459
77.13,518.4481
77.14,546.4261
77.15,639.2456
77.16,724.3439
77.17,614.4272
77.18,585.1423
77.19,627.8898
77.2,663.0265
77.21,577.6207
77.22,551.8313
77.23,520.3405
77.24,531.4907
77.25,562.9701
77.26,551.854
77.27,520.3861
77.28,531.4678
77.29,651.6967
77.3,711.0356
77.31,539.2608
77.32,590.5566
77.33,673.8607
77.34,639.0345
77.35,544.7711
77.36,548.0878
77.37,505.7545
77.38,573.7128
77.39,509.6505
77.4,588.3834
77.41,541.1018
77.42,548.0518
77.43,535.2875
77.44,533.3333
77.45,533.3333
77.46,577.4158
77.47,539.2693
77.48,533.3333
77.49,562.6846
77.5,654.6833
77.51,652.0035
77.52,591.3721
77.53,568.6826
77.54,537.3778
77.55,606.5239
77.56,631.2985
77.57,589.457
77.58,451.7617
77.59,447.946
77.6,406.1812
77.61,458.3994
77.62,495.8535
77.63,514.5869
77.64,516.6667
77.65,414.6491
77.66,429.1348
77.67,491.5768
77.68,543.6629
77.69,506.3569
77.7,470.9178
77.71,568.408
77.72,597.8611
77.73,614.5212
77.74,689.2391
77.75,670.9844
77.76,608.6624
77.77,556.517
77.78,463.0747
77.79,522.4039
77.8,576.7552
77.81,568.8662
77.82,523.2857
77.83,516.6667
77.84,617.7927
77.85,604.454
77.86,470.1051
77.87,406.7225
77.88,457.6755
77.89,610.7857
77.9,705.3579
77.91,601.4835
77.92,525.7698
77.93,545.4343
77.94,593.1302
77.95,499.4124
77.96,411.5205
77.97,457.4218
77.98,495.3633
77.99,399.6121
78,426.3352
78.01,504.9671
78.02,488.0276
78.03,454.7087
78.04,478.6101
78.05,540.5244
78.06,521.419
78.07,545.233
78.08,550
78.09,521.463
78.1,502.4055
78.11,471.4925
78.12,466.6667
78.13,523.6224
78.14,519.1019
78.15,559.3388
78.16,509.8004
78.17,457.3728
78.18,435.7984
78.19,461.7214
78.2,495.0396
78.21,457.4632
78.22,478.3427
78.23,483.3333
78.24,497.4895
78.25,485.8515
78.26,539.8967
78.27,493.4673
78.28,412.7059
78.29,400
78.3,512.8805
78.31,491.0264
78.32,497.4279
78.33,542.2604
78.34,521.842
78.35,572.9514
78.36,498.9532
78.37,525.4999
78.38,477.1427
78.39,536.8655
78.4,409.6813
78.41,411.3813
78.42,458.7148
78.43,424.6424
78.44,416.6667
78.45,402.6745
78.46,441.9524
78.47,477.9522
78.48,413.4929
78.49,455.8401
78.5,480.6186
78.51,525.165
78.52,603.0123
78.53,519.173
78.54,486.0805
78.55,455.5106
78.56,505.6129
78.57,544.4567
78.58,411.1317
78.59,452.7264
78.6,452.7963
78.61,491.5864
78.62,472.2923
78.63,522.049
78.64,519.496
78.65,502.8377
78.66,458.5381
78.67,408.5632
78.68,413.8039
78.69,485.6443
78.7,431.0643
78.71,485.5603
78.72,555.0812
78.73,497.8575
78.74,552.1002
78.75,456.7074
78.76,474.5426
78.77,524.517
78.78,588.2108
78.79,531.4458
78.8,448.1553
78.81,501.8018
78.82,571.4071
78.83,610.6863
78.84,466.3199
78.85,406.0148
78.86,454.6024
78.87,425.7408
78.88,389.4001
78.89,505.9543
78.9,560.565
78.91,512.2382
78.92,527.1967
78.93,506.1541
78.94,486.4192
78.95,429.0452
78.96,443.7932
78.97,422.8912
78.98,443.7578
78.99,422.9265
79,376.0831
79.01,420.7426
79.02,527.9039
79.03,509.4965
79.04,446.031
79.05,338.9502
79.06,410.9871
79.07,446.7987
79.08,450
79.09,409.6578
79.1,346.2465
79.11,306.4746
79.12,407.3624
79.13,406.5109
79.14,440.2065
79.15,476.7861
79.16,389.6455
79.17,406.7912
79.18,363.2038
79.19,350
79.2,443.4319
79.21,493.3431
79.22,366.7096
79.23,479.8515
79.24,516.6667
79.25,436.8584
79.26,443.2509
79.27,489.8486
79.28,446.9056
79.29,486.3906
79.3,566.275
79.31,437.6308
79.32,439.7091
79.33,476.454
79.34,456.898
79.35,555.6662
79.36,570.1345
79.37,513.9088
79.38,473.6399
79.39,479.8373
79.4,535.9781
79.41,510.5448
79.42,460.5732
79.43,397.4688
79.44,409.5799
79.45,469.1218
79.46,470.2291
79.47,440.4772
79.48,472.5888
79.49,483.3333
79.5,496.3994
79.51,552.2257
79.52,449.2453
79.53,390.5923
79.54,448.4712
79.55,440.6308
79.56,459.3499
79.57,583.6541
79.58,538.7332
79.59,477.729
79.6,544.4837
79.61,514.8275
79.62,435.2498
79.63,481.3682
79.64,448.2779
79.65,588.3824
79.66,517.1346
79.67,547.8392
79.68,502.2099
79.69,521.9779
79.7,533.3333
79.71,559.057
79.72,528.1107
79.73,478.1404
79.74,415.3378
79.75,361.5331
79.76,414.062
79.77,420.5309
79.78,429.4592
79.79,471.6811
79.8,508.8786
79.81,529.4293
79.82,533.3333
79.83,597.0466
79.84,489.3402
79.85,500.8905
79.86,440.3912
79.87,416.6667
79.88,454.7441
79.89,403.2547
79.9,434.0226
79.91,412.0134
79.92,362.0437
79.93,463.7779
79.94,500
79.95,512.6217
79.96,516.6667
79.97,415.8556
79.98,395.9245
79.99,425.162
80,483.6166
80.01,512.5606
80.02,541.7674
80.03,487.2993
80.04,504.2563
80.05,466.5882
80.06,437.4907
80.07,483.3296
80.08,462.5337
80.09,499.9139
80.1,441.8578
80.11,404.2088
80.12,424.895
80.13,383.5848
80.14,503.3611
80.15,537.5836
80.16,372.0551
80.17,341.4579
80.18,473.8521
80.19,479.5423
80.2,540.8528
80.21,591.3745
80.22,488.9087
80.23,437.667
80.24,519.5912
80.25,463.8156
80.26,359.5239
80.27,345.6244
80.28,485.0861
80.29,582.4135
80.3,452.8861
80.31,363.2532
80.32,435.6687
80.33,503.3501
80.34,516.6667
80.35,553.2866
80.36,493.4903
80.37,430.1103
80.38,428.8415
80.39,481.9901
80.4,475.6929
80.41,466.6667
80.42,430.2699
80.43,477.2746
80.44,427.3346
80.45,424.2004
80.46,469.6019
80.47,592.0426
80.48,416.1078
80.49,405.6775
80.5,541.7529
80.51,547.2257
80.52,437.1325
80.53,532.1577
80.54,499.3084
80.55,478.6594
80.56,423.4235
80.57,400
80.58,411.9604
80.59,404.7172
80.6,388.0613
80.61,431.0447
80.62,414.2491
80.63,388.0939
80.64,407.1238
80.65,452.3197
80.66,466.6667
80.67,549.7046
80.68,500.3718
80.69,454.8259
80.7,497.3192
80.71,504.8478
80.72,417.3446
80.73,430.5211
80.74,508.9299
80.75,498.0083
80.76,448.0413
80.77,445.0864
80.78,450
80.79,426.538
80.8,381.5067
80.81,390.0846
80.82,329.8124
80.83,335.0607
80.84,466.7583
80.85,481.6724
80.86,548.2426
80.87,501.835
80.88,466.6667
80.89,455.0462
80.9,450
80.91,507.991
80.92,544.9204
80.93,492.1202
80.94,455.1019
80.95,496.2147
80.96,424.3266
80.97,417.9274
80.98,444.8535
80.99,450
81,427.0044
81.01,428.1533
81.02,444.8087
81.03,450
81.04,415.6411
81.05,411.4417
81.06,405.2362
81.07,388.5807
81.08,394.7413
81.09,491.1739
81.1,510.5624
81.11,477.2516
81.12,489.3925
81.13,443.2419
81.14,371.3054
81.15,463.2901
81.16,482.7136
81.17,421.4412
81.18,422.5901
81.19,467.1844
81.2,494.6057
81.21,454.956
81.22,377.0851
81.23,394.9531
81.24,394.2129
81.25,394.5489
81.26,512.0414
81.27,555.4739
81.28,561.1813
81.29,499.6471
81.3,488.9837
81.31,377.382
81.32,361.2093
81.33,361.0849
81.34,405.5639
81.35,433.3333
81.36,411.1536
81.37,411.0784
81.38,449.8674
81.39,455.6112
81.4,494.1758
81.41,461.5043
81.42,433.3333
81.43,455.3523
81.44,477.6646
81.45,428.4012
81.46,410.9749
81.47,471.4835
81.48,456.1927
81.49,411.4528
81.5,400
81.51,454.5859
81.52,472.4277
81.53,412.1964
81.54,405.0983
81.55,460.1502
81.56,494.1926
81.57,500
81.58,478.3278
81.59,553.2626
81.6,459.4326
81.61,361.7308
81.62,436.3171
81.63,558.7794
81.64,578.4673
81.65,459.1194
81.66,475.2015
81.67,516.6667
81.68,495.2271
81.69,494.0414
81.7,414.4286
81.71,377.3514
81.72,436.6986
81.73,413.3598
81.74,415.2824
81.75,497.1612
81.76,543.9596
81.77,475.6981
81.78,454.539
81.79,413.711
81.8,467.9685
81.81,421.5576
81.82,419.4463
81.83,428.9116
81.84,395.6018
81.85,383.3333
81.86,467.4048
81.87,464.1808
81.88,401.8771
81.89,456.6487
81.9,510.4619
81.91,495.7665
81.92,441.5802
81.93,427.0931
81.94,402.0893
81.95,424.9449
81.96,387.6535
81.97,412.2756
81.98,501.8372
81.99,512.6221
82,458.6248
82.01,443.6653
82.02,450
82.03,429.3834
82.04,416.6667
82.05,406.3821
82.06,420.5455
82.07,474.3769
82.08,510.249
82.09,485.9552
82.1,497.3425
82.11,475.813
82.12,409.1938
82.13,373.1437
82.14,346.3111
82.15,323.1674
82.16,387.7445
82.17,362.3388
82.18,387.5779
82.19,402.9785
82.2,454.0779
82.21,479.8111
82.22,396.089
82.23,360.0706
82.24,356.608
82.25,360.0468
82.26,396.7711
82.27,366.5523
82.28,393.3989
82.29,433.3333
82.3,443.3204
82.31,410.0997
82.32,433.149
82.33,496.5202
82.34,466.9706
82.35,423.4061
82.36,436.4972
82.37,499.5165
82.38,513.5507
82.39,480.2413
82.4,456.7993
82.41,331.7356
82.42,309.0603
82.43,359.8314
82.44,376.4861
82.45,412.7555
82.46,452.9241
82.47,476.45
82.48,375.8482
82.49,319.5187
82.5,401.5648
82.51,488.9413
82.52,477.7734
82.53,450
82.54,469.3986
82.55,512.3951
82.56,475.282
82.57,375.3542
82.58,410.5425
82.59,447.3885
82.6,404.4521
82.61,373.7183
82.62,395.4756
82.63,426.2576
82.64,395.0178
82.65,414.5008
82.66,430.8904
82.67,416.6667
82.68,492.9119
82.69,578.5558
82.7,533.4543
82.71,378.8942
82.72,385.3416
82.73,440.5297
82.74,376.5838
82.75,380.5642
82.76,407.2326
82.77,362.3119
82.78,370.9731
82.79,371.8064
82.8,387.5431
82.81,435.4141
82.82,468.7232
82.83,455.2848
82.84,433.3333
82.85,442.6587
82.86,375.4941
82.87,298.0644
82.88,246.1771
82.89,318.7131
82.9,483.3836
82.91,512.989
82.92,474.0927
82.93,411.2954
82.94,348.2338
82.95,324.129
82.96,316.6667
82.97,371.7473
82.98,471.6747
82.99,470.8872
83,405.902
83.01,383.3333
83.02,410.692
83.03,415.1185
83.04,463.6671
83.05,525.7499
83.06,515.1912
83.07,490.941
83.08,510.4738
83.09,479.1251
83.1,460.4011
83.11,510.3647
83.12,542.3317
83.13,496.0828
83.14,423.0778
83.15,417.9239
83.16,424.3835
83.17,434.5421
83.18,485.7023
83.19,507.7532
83.2,446.5921
83.21,400
83.22,444.3853
83.23,492.1983
83.24,464.5888
83.25,415.652
83.26,426.4856
83.27,432.3672
83.28,434.2752
83.29,423.6236
83.3,452.6801
83.31,570.143
83.32,545.7759
83.33,431.6922
83.34,434.9259
83.35,466.6667
83.36,484.0811
83.37,465.2196
83.38,355.1867
83.39,300.675
83.4,394.5949
83.41,483.9598
83.42,517.2689
83.43,498.8441
83.44,475.2769
83.45,491.9314
83.46,500
83.47,534.2952
83.48,583.79
83.49,514.5046
83.5,450.4082
83.51,475.192
83.52,440.7675
83.53,400
83.54,408.4889
83.55,450.5739
83.56,508.7274
83.57,507.9757
83.58,533.976
83.59,591.7617
83.6,482.1732
83.61,383.4748
83.62,408.392
83.63,450.1861
83.64,483.3333
83.65,466.6221
83.66,399.9389
83.67,433.314
83.68,500.0281
83.69,450.1046
83.7,383.4864
83.71,383.1319
83.72,491.1045
83.73,525.3729
83.74,508.0733
83.75,525.0988
83.76,533.1116
83.77,517.1585
83.78,532.523
83.79,566.961
83.8,525.4777
83.81,459.19
83.82,432.9665
83.83,523.2404
83.84,591.8743
83.85,502.1967
83.86,368.0572
83.87,332.8457
83.88,406.5419
83.89,418.2746
83.9,350.5601
83.91,365.4981
83.92,424.0874
83.93,466.0341
83.94,451.3133
83.95,456.6313
83.96,476.0574
83.97,465.9377
83.98,539.0307
83.99,568.2212
84,477.8047
84.01,408.7461
84.02,384.1829
84.03,366.6667
84.04,406.0891
84.05,481.4897
84.06,500.9459
84.07,491.1817
84.08,437.3093
84.09,335.3694
84.1,401.5597
84.11,485.4656
84.12,426.6353
84.13,368.8951
84.14,341.0975
84.15,388.761
84.16,402.3726
84.17,420.7639
84.18,521.9142
84.19,520.4416
84.2,412.8214
84.21,311.5991
84.22,335.6804
84.23,424.3229
84.24,410.4007
84.25,467.288
84.26,566.6667
84.27,536.2335
84.28,537.9816
84.29,552.9959
84.3,493.9495
84.31,413.7437
84.32,448.1301
84.33,528.9841
84.34,430.6614
84.35,501.8938
84.36,621.6626
84.37,506.7568
84.38,485.6709
84.39,527.6054
84.4,492.5471
84.41,490.7744
84.42,507.4291
84.43,531.501
84.44,520.379
84.45,490.7267
84.46,536.9072
84.47,553.8552
84.48,494.5937
84.49,466.6667
84.5,518.0037
84.51,517.4355
84.52,418.7131
84.53,436.4911
84.54,468.7606
84.55,457.2745
84.56,488.4545
84.57,531.1682
84.58,550
84.59,550
84.6,513.924
84.61,459.4633
84.62,478.7661
84.63,545.3854
84.64,626.3405
84.65,676.1773
84.66,623.8013
84.67,545.2694
84.68,481.0637
84.69,447.5509
84.7,480.8607
84.71,471.6592
84.72,461.627
84.73,521.1849
84.74,500.6511
84.75,412.2191
84.76,439.5438
84.77,537.7103
84.78,531.6528
84.79,455.3692
84.8,451.563
84.81,465.1624
84.82,437.534
84.83,508.331
84.84,552.802
84.85,533.3333
84.86,519.5156
84.87,465.5142
84.88,437.3231
84.89,507.9092
84.9,511.7701
84.91,515.5378
84.92,564.9465
84.93,459.8397
84.94,436.3693
84.95,430.274
84.96,517.92
84.97,575.9846
84.98,503.1293
84.99,463.0622
85,453.5695
85.01,503.5347
85.02,499.7226
85.03,490.2632
85.04,550
85.05,550
85.06,556.6757
85.07,526.6821
85.08,453.3617
85.09,493.1016
85.1,603.2214
85.11,600.2445
85.12,530.1814
85.13,467.0268
85.14,442.999
85.15,535.9056
85.16,616.6667
85.17,642.8605
85.18,650.6487
85.19,586.9492
85.2,579.6945
85.21,593.4976
85.22,557.3698
85.23,497.2285
85.24,434.3271
85.25,428.5283
85.26,532.2247
85.27,551.166
85.28,493.578
85.29,502.565
85.3,552.5306
85.31,628.0471
85.32,661.7426
85.33,587.2704
85.34,604.787
85.35,634.9568
85.36,564.3416
85.37,527.0142
85.38,567.1289
85.39,605.9252
85.4,514.4783
85.41,458.2387
85.42,479.2896
85.43,620.8389
85.44,583.5
85.45,466.4926
85.46,537.5662
85.47,510.4611
85.48,475.2229
85.49,414.7845
85.5,420.3633
85.51,520.2955
85.52,558.7371
85.53,522.8044
85.54,496.5742
85.55,445.5638
85.56,472.7707
85.57,477.2406
85.58,497.0742
85.59,525.7189
85.6,483.3333
85.61,489.3812
85.62,481.8901
85.63,480.1271
85.64,533.3333
85.65,521.3272
85.66,500
85.67,488.0386
85.68,478.6057
85.69,511.9168
85.7,503.5971
85.71,444.0639
85.72,474.8082
85.73,567.7416
85.74,570.4862
85.75,487.2084
85.76,480.3778
85.77,549.0582
85.78,504.9499
85.79,471.6387
85.8,508.3628
85.81,599.191
85.82,566.6667
85.83,555.0604
85.84,486.9963
85.85,428.9056
85.86,506.4138
85.87,584.5547
85.88,592.5187
85.89,500.5448
85.9,544.7857
85.91,526.6602
85.92,444.2957
85.93,473.1866
85.94,550
85.95,544.3286
85.96,555.9755
85.97,616.9489
85.98,587.9739
85.99,444.1553
86,428.0849
86.01,500.1516
86.02,533.3333
86.03,516.5801
86.04,488.9069
86.05,500
86.06,500
86.07,538.7876
86.08,611.1364
86.09,616.5585
86.1,611.439
86.11,533.3333
86.12,511.3846
86.13,450.2374
86.14,438.5294
86.15,516.063
86.16,534.3354
86.17,449.6339
86.18,488.7561
86.19,527.0605
86.2,545.5234
86.21,472.0574
86.22,488.7134
86.23,521.4777
86.24,577.3842
86.25,594.6519
86.26,535.2956
86.27,470.6217
86.28,550
86.29,550
86.3,534.1146
86.31,515.8537
86.32,576.3701
86.33,643.8602
86.34,656.1608
86.35,622.8486
86.36,563.377
86.37,472.8906
86.38,491.6869
86.39,609.3352
86.4,656.2869
86.41,617.795
86.42,572.9954
86.43,539.6829
86.44,537.2591
86.45,573.058
86.46,529.4909
86.47,483.3333
86.48,519.0787
86.49,605.0961
86.5,575.9808
86.51,483.3333
86.52,478.2683
86.53,446.4478
86.54,480.7101
86.55,666.6667
86.56,636.524
86.57,556.6397
86.58,508.3173
86.59,464.9788
86.6,495.0173
86.61,488.3058
86.62,534.7355
86.63,626.5707
86.64,635.1746
86.65,580.2736
86.66,513.6477
86.67,491.2228
86.68,569.6043
86.69,567.7574
86.7,445.1192
86.71,443.0746
86.72,500.6905
86.73,578.4829
86.74,547.3052
86.75,509.6606
86.76,547.7939
86.77,568.9029
86.78,528.5332
86.79,535.827
86.8,602.4536
86.81,645.2299
86.82,647.6135
86.83,683.3333
86.84,673.8531
86.85,659.4603
86.86,669.1727
86.87,609.7819
86.88,554.7004
86.89,576.0476
86.9,600
86.91,595.3293
86.92,611.2982
86.93,664.7295
86.94,612.0256
86.95,572.2123
86.96,509.2429
86.97,524.11
86.98,527.6111
86.99,613.7762
87,636.2531
87.01,572.5646
87.02,541.0654
87.03,627.2346
87.04,589.3835
87.05,640.9327
87.06,657.3825
87.07,748.6094
87.08,668.4675
87.09,583.3333
87.1,560.9066
87.11,531.3301
87.12,630.065
87.13,657.7536
87.14,668.9088
87.15,784.4161
87.16,828.9055
87.17,785.7388
87.18,647.0952
87.19,504.3992
87.2,543.0049
87.21,629.8073
87.22,679.7789
87.23,694.8602
87.24,607.2223
87.25,550.7029
87.26,582.6681
87.27,563.5983
87.28,667.2567
87.29,708.0571
87.3,687.6288
87.31,725.7165
87.32,778.6163
87.33,708.1318
87.34,670.559
87.35,705.5631
87.36,916.6667
87.37,887.0548
87.38,816.884
87.39,862.4549
87.4,862.6076
87.41,887.42
87.42,845.8159
87.43,908.4825
87.44,1091.676
87.45,962.51
87.46,974.8849
87.47,1029.308
87.48,987.313
87.49,1070.601
87.5,1125.111
87.51,1153.326
87.52,1345.317
87.53,1421.082
87.54,1387.408
87.55,1363.407
87.56,1290.569
87.57,1432.858
87.58,1479.294
87.59,1458.607
87.6,1409.207
87.61,1377.467
87.62,1504.657
87.63,1466.667
87.64,1450.725
87.65,1388.07
87.66,1401.581
87.67,1546.872
87.68,1451.732
87.69,1381.531
87.7,1514.794
87.71,1600.971
87.72,1573.49
87.73,1622.656
87.74,1548.924
87.75,1666.111
87.76,1906.615
87.77,1998.819
87.78,2084.766
87.79,2230.834
87.8,2360.253
87.81,2473.022
87.82,2588.284
87.83,2808.343
87.84,3291.985
87.85,4081.074
87.86,4806.913
87.87,5109.784
87.88,5774.175
87.89,7087.004
87.9,8510.472
87.91,9865.942
87.92,11175.76
87.93,13639.23
87.94,16858.45
87.95,20460.94
87.96,24512.54
87.97,28534.59
87.98,33159.23
87.99,38790.68
88,43607.58
88.01,47185.72
88.02,47534.91
88.03,46456.85
88.04,43376.14
88.05,38835.59
88.06,33022.72
88.07,27489.36
88.08,21529.05
88.09,16934.95
88.1,13460.23
88.11,10763.96
88.12,9134.006
88.13,7989.333
88.14,7522.783
88.15,7218.264
88.16,6842.208
88.17,6676.333
88.18,7171.574
88.19,7588.041
88.2,8127.484
88.21,9312.805
88.22,11261.7
88.23,13296.63
88.24,14799.67
88.25,16649.5
88.26,18534.06
88.27,20465.88
88.28,22776.02
88.29,24015.78
88.3,24527.77
88.31,23522.44
88.32,21964.52
88.33,19380.65
88.34,15870.64
88.35,12402.1
88.36,10333.85
88.37,8535.888
88.38,7069.901
88.39,5684.664
88.4,4702.413
88.41,4046.014
88.42,3433.168
88.43,3086.653
88.44,2720.099
88.45,2513.421
88.46,2360.49
88.47,2033.632
88.48,1903.296
88.49,1877.207
88.5,1670.736
88.51,1476.787
88.52,1436.937
88.53,1396.366
88.54,1420.744
88.55,1335.675
88.56,1454.212
88.57,1333.333
88.58,1297.905
88.59,1162.853
88.6,1216.667
88.61,1197.476
88.62,1103.902
88.63,1043.633
88.64,1003.961
88.65,959.507
88.66,977.8685
88.67,899.1049
88.68,979.2546
88.69,1017.635
88.7,956.2648
88.71,958.3325
88.72,840.6465
88.73,818.6635
88.74,887.5866
88.75,827.1411
88.76,806.1778
88.77,842.5784
88.78,871.0353
88.79,804.3974
88.8,713.2783
88.81,577.4769
88.82,706.0917
88.83,721.1785
88.84,666.6667
88.85,663.6422
88.86,643.9653
88.87,646.7695
88.88,783.3333
88.89,735.3949
88.9,534.6013
88.91,646.4873
88.92,774.4082
88.93,718.4932
88.94,652.961
88.95,672.5747
88.96,688.2119
88.97,603.9327
88.98,498.9308
88.99,644.1477
89,651.6973
89.01,784.6314
89.02,624.6172
89.03,612.3181
89.04,744.2169
89.05,699.3585
89.06,608.0332
89.07,581.0215
89.08,650
89.09,629.9991
89.1,544.7351
89.11,611.3745
89.12,666.6667
89.13,672.3267
89.14,705.6465
89.15,727.7004
